player_id,full_name,birth_date,nationality,position,market_value
66223,Sean McAllister,15 September 2002,Northern Ireland,M,
4224,James McArthur,7 October 1987,Scotland,M,
22010,John McAtee,23 July 1999,England,F,18000000.0
8107,Oliver McBurnie,4 June 1996,Scotland,F,
117569,Delano McCoy-Splatt,11 October 2004,Jamaica,M,
127600,Callum McFarlane,8 September 2003,England,F,
75174,Luke McNally,20 September 1999,Ireland,D,3200000.0
54889,Édouard Mendy,1 March 1992,Senegal,G,6000000.0
66729,Jamie Miley,14 January 2004,England,M,
5859,Luka Milivojevic,7 April 1991,Serbia,M,
78258,Stanley Mills,25 October 2003,England,M,
32923,Yerry Mina,23 September 1994,Colombia,D,3000000.0
10076,Kieffer Moore,8 August 1992,Wales,F,1200000.0
11008,Carlton Morris,16 December 1995,England,F,8000000.0
4854,Pelly Ruddock Mpanzu,22 March 1994,DR Congo,M,1200000.0
51622,Marqes Muir,21 September 2002,England,D,
51610,Romaine Mundle,24 April 2003,England,M,5500000.0
14715,Admiral Muskwe,21 August 1998,Zimbabwe,F,
45351,Marvelous Nakamba,19 January 1994,Zimbabwe,M,4000000.0
11299,Keylor Navas,15 December 1986,Costa Rica,G,1000000.0
26090,Josh Neufville,22 March 2001,England,F,
32673,Rhys Norrington-Davies,22 April 1999,Wales,D,2500000.0
8293,Will Norris,12 August 1993,England,G,
3924,Oliver Norwood,12 April 1991,Northern Ireland,M,
107844,Tommi O'Reilly,15 December 2003,England,M,
21532,Michael Obafemi,6 July 2000,Ireland,F,2000000.0
51525,Idris Odutayo,26 October 2002,England,D,
117997,Braian Ojeda,27 June 2000,Paraguay,M,4000000.0
120035,Ferdinand Okoh,3 June 2004,England,M,
112702,Ademola Ola-Adebomi,3 September 2003,England,F,
32989,Michael Olise,12 December 2001,France,M,80000000.0
140364,Ryan Oné,26 June 2006,Scotland,F,
9154,Fred Onyedinma,24 November 1996,Nigeria,M,
9266,Ben Osborn,5 August 1994,England,M,
14960,Gabriel Osho,14 August 1998,Nigeria,D,3000000.0
4252,Alex Oxlade-Chamberlain,15 August 1993,England,M,2200000.0
64071,Stefan Parkes,28 March 2004,England,D,
43856,Troy Parrott,4 February 2002,Ireland,F,9000000.0
108924,Maksim Paskotsi,19 January 2003,Estonia,D,
13485,Bailey Peacock-Farrell,29 October 1996,Northern Ireland,G,1000000.0
10566,Ben Pearson,4 January 1995,England,M,1800000.0
119459,Sydie Peck,13 September 2004,England,M,
127626,Aribim Pepple,25 December 2002,Canada,F,
21903,Dion Pereira,25 March 1999,Antigua & Barbuda,M,
127738,Casey Pettit,15 October 2002,England,M,
117558,Axel Piesold,31 March 2005,England,D,
117802,Euan Pollock,3 October 2002,England,F,
4681,Dan Potts,13 April 1994,England,D,
117543,Josh Powell,9 January 2005,England,M,
23653,Aaron Pressley,7 November 2001,Scotland,F,
70216,Isaac Price,26 September 2003,Northern Ireland,M,3000000.0
15559,Christian Pulisic,18 September 1998,United States,M,50000000.0
49504,Jesurun Rak-Sakyi,5 October 2002,England,M,3000000.0
8161,Glen Rea,3 September 1994,Ireland,M,
3811,Nathan Redmond,6 March 1994,England,M,2500000.0
65999,Renan Lodi,8 April 1998,Brazil,D,15000000.0
64207,Sebastian Revan,14 July 2003,England,D,
13511,Roberto Firmino,2 October 1991,Brazil,F,6000000.0
24809,Haydon Roberts,10 May 2002,England,D,
117563,Charlie Robinson,19 September 2004,England,D,
3851,Jay Rodriguez,29 July 1989,England,F,
11180,Rúben Neves,13 March 1997,Portugal,M,28000000.0
20171,Rúben Vinagre,9 April 1999,Portugal,D,4500000.0
7316,Marcel Sabitzer,17 March 1994,Austria,M,10000000.0
130139,Sai Sachdev,9 March 2005,England,D,
12817,Allan Saint-Maximin,12 March 1997,France,F,15000000.0
15218,Dion Sanderson,15 December 1999,England,D,2500000.0
25068,Morgan Sanson,18 August 1994,France,M,5000000.0
14463,Matija Sarkic,23 July 1997,Montenegro,G,
141471,Dovydas Sasnauskas,16 February 2007,Lithuania,D,
98264,Dan Sassi,8 December 2003,England,D,
69417,Charlie Savage,2 May 2003,Wales,M,
118361,Charlie Sayers,29 March 2004,England,D,
11434,Gianluca Scamacca,1 January 1999,Italy,F,24000000.0
54056,Femi Seriki,28 April 2002,England,D,
14657,Steven Sessegnon,18 May 2000,England,D,
70241,Teddy Sharman-Lowe,30 March 2003,England,G,
3795,James Shea,16 June 1991,England,G,
49370,George Shelvey,22 April 2001,England,G,
19925,Ellis Simms,5 January 2001,England,F,6500000.0
52202,Viljami Sinisalo,11 October 2001,Finland,G,
10881,Jack Stacey,6 April 1996,England,D,2800000.0
3766,Junior Stanislas,26 November 1989,England,M,
69762,Joseph Starbuck,3 August 2002,England,D,
4348,Jed Steer,23 September 1992,England,G,
51561,Layton Stewart,3 September 2002,England,F,
13195,Sam Surridge,28 July 1998,England,F,5000000.0
8691,Charlie Taylor,18 September 1993,England,D,2800000.0
92692,Slobodan Tedic,13 April 2000,Serbia,F,
14452,Nathan Tella,5 July 1999,Nigeria,M,18000000.0
63836,Bobby Thomas,30 January 2001,England,D,2500000.0
23947,Elliot Thorpe,9 November 2000,Wales,M,
3724,Andros Townsend,16 July 1991,England,M,1000000.0
32280,James Trafford,10 October 2002,England,G,20000000.0
75883,Mike Trésor,28 May 1999,Belgium,F,8000000.0
54831,Auston Trusty,12 August 1998,United States,D,7500000.0
13808,Scott Twine,14 July 1999,England,M,4500000.0
37931,Joel Valencia,16 November 1994,Ecuador,F,
13801,Lawrence Vigouroux,19 November 1993,Chile,G,
63208,Matías Viña,9 November 1997,Uruguay,D,10000000.0
69865,Vinicius Souza,17 June 1999,Brazil,M,2000000.0
110187,Vitinho,23 July 1999,Brazil,D,1800000.0
25312,Nikola Vlasic,4 October 1997,Croatia,M,8000000.0
120036,Jack Wadham,25 February 2003,England,M,
35779,Ethan Wady,23 January 2002,United States,G,
10560,Jack Walton,23 April 1998,England,G,
20054,Louie Watson,7 June 2001,Ireland,M,
19967,Kelland Watts,3 November 1999,England,D,
20261,Wout Weghorst,7 August 1992,Netherlands,F,5000000.0
15580,Wesley,24 November 1996,Brazil,F,27000000.0
25279,George Wickens,8 November 2001,England,G,
13961,Harry Wilson,22 March 1997,Wales,M,17000000.0
4125,Cauley Woodrow,2 December 1994,England,F,
12136,Granit Xhaka,27 September 1992,Switzerland,M,17000000.0
3062,Ashley Young,9 July 1985,England,D,
51226,Nathan Young-Coombes,15 January 2003,England,F,
4539,Wilfried Zaha,10 November 1992,Cote D’Ivoire,F,6000000.0
20268,Denis Zakaria,20 November 1996,Switzerland,M,30000000.0
116763,Anass Zaroury,7 November 2000,Morocco,F,8000000.0
49144,Jordan Zemura,14 November 1999,Zimbabwe,D,5000000.0
70136,Zidane Iqbal,27 April 2003,Iraq,M,3000000.0
19970,Max Aarons,4 January 2000,England,D,12000000.0
117754,Zach Abbott,13 May 2006,England,D,
125075,Josh Acheampong,5 May 2006,England,D,5000000.0
9199,Adam Armstrong,10 February 1997,England,F,14000000.0
42894,Tyler Adams,14 February 1999,United States,M,18000000.0
13549,Tosin Adarabioyo,24 September 1997,England,D,20000000.0
72541,Tayo Adaramola,14 November 2003,Ireland,D,
108693,Valintino Adedokun,14 February 2003,Ireland,D,
126317,Simon Adingra,1 January 2002,Cote D’Ivoire,F,30000000.0
4852,Adrián,3 January 1987,Spain,G,
128023,Daniel Adu-Adjei,21 June 2005,England,F,
110203,Emmanuel Agbadou,17 June 1997,Cote D’Ivoire,D,17000000.0
125106,Asher Agbinone,28 September 2005,England,M,
108628,Nayef Aguerd,30 March 1996,Morocco,D,25000000.0
134486,Brandon Aguilera,28 June 2003,Costa Rica,M,1000000.0
63670,Gassan Ahadme,17 November 2000,Morocco,F,
68086,Naouirou Ahamada,29 March 2002,France,M,5000000.0
10439,Ola Aina,8 October 1996,Nigeria,D,20000000.0
71432,Rayan Aït-Nouri,6 June 2001,Algeria,D,35000000.0
124320,Damola Ajayi,27 December 2005,England,F,
20113,Kristoffer Ajer,17 April 1998,Norway,D,18000000.0
147822,Romeo Akachukwu,28 July 2006,Ireland,M,
15656,Manuel Akanji,19 July 1995,Switzerland,D,32000000.0
4499,Nathan Aké,18 February 1995,Netherlands,D,32000000.0
50585,Yunus Akgün,7 July 2000,Turkey,F,12000000.0
129849,Matai Akinmboni,17 October 2006,United States,D,1000000.0
3564,Marc Albrighton,18 November 1989,England,M,
5264,Thiago Alcântara,11 April 1991,Spain,M,
133612,Carlos Alcaraz,30 November 2002,Argentina,M,14000000.0
14732,Trent Alexander-Arnold,7 October 1998,England,D,75000000.0
129724,Farid Alfa-Ruprecht,28 March 2006,Germany,F,
127536,Alfie Harrison,28 November 2005,England,M,
51703,Ali Al-Hamadi,1 March 2002,Iraq,F,2500000.0
20559,Alisson Becker,2 October 1992,Brazil,G,25000000.0
117565,Sonny Aljofree,19 December 2004,England,D,
111022,Max Alleyne,21 July 2005,England,D,
9167,Dele Alli,11 April 1996,England,M,3500000.0
54312,Miguel Almirón,10 February 1994,Paraguay,M,12000000.0
2862,Sone Aluko,19 February 1989,Nigeria,F,
52723,Julián Alvarez,31 January 2000,Argentina,F,90000000.0
112742,Will Alves,4 May 2005,England,M,
20723,Steven Alzate,8 September 1998,Colombia,M,4000000.0
133503,Harry Amass,16 March 2007,England,D,
128364,Samuel Amissah,7 March 2007,England,D,
118447,Sam Amo-Ameyaw,18 July 2006,England,F,2000000.0
136952,Mathis Amougou,18 January 2006,France,M,10000000.0
119874,Ato Ampah,22 April 2006,England,F,
22744,Sofyan Amrabat,21 August 1996,Morocco,M,20000000.0
48689,Joseph Anang,8 June 2000,England,G,
26151,Joachim Andersen,31 May 1996,Denmark,D,32000000.0
51593,Elliot Anderson,6 November 2002,England,M,30000000.0
143214,André,16 July 2001,Brazil,M,
5061,André Gomes,30 July 1993,Portugal,M,8000000.0
10476,Andreas Pereira,1 January 1996,Brazil,M,20000000.0
133245,Andrey Santos,3 May 2004,Brazil,M,25000000.0
121739,Vincent Angelini,12 September 2003,Scotland,G,
136833,Ângelo,21 December 2004,Brazil,F,
24708,Tino Anjorin,23 November 2001,England,M,6000000.0
136199,Aaron Anselmino,29 April 2005,Argentina,D,8000000.0
50460,Jaidon Anthony,1 December 1999,England,F,5500000.0
14624,Antonee Robinson,8 August 1997,United States,D,35000000.0
9595,Michail Antonio,28 March 1990,Jamaica,F,1000000.0
75381,Antony,24 February 2000,Brazil,F,20000000.0
130671,Genesis Antwi,11 May 2007,Sweden,D,
64370,Julián Araujo,13 August 2001,Mexico,D,10000000.0
25281,Cameron Archer,9 December 2001,England,F,14000000.0
5748,Alphonse Areola,27 February 1993,France,G,10000000.0
13956,Joe Aribo,21 July 1996,Nigeria,M,6000000.0
134286,Harrison Armstrong,19 January 2007,England,M,
8050,Harry Arter,28 December 1989,Ireland,M,
138109,Benjamin Arthur,9 October 2005,England,D,
11428,Marco Asensio,21 January 1996,Spain,F,20000000.0
31883,Harrison Ashby,14 November 2001,Scotland,D,1200000.0
119277,Noël Atom,5 January 2005,Germany,D,
11293,Sèrge Aurier,24 December 1992,Cote D’Ivoire,D,1500000.0
15114,Brandon Austin,8 January 1999,England,G,
15340,Taiwo Awoniyi,12 August 1997,Nigeria,F,18000000.0
134333,Yasin Ayari,6 October 2003,Sweden,M,17000000.0
5595,Jordan Ayew,11 September 1991,Ghana,F,3500000.0
134994,Leon Ayinde,5 September 2004,Ireland,M,
65744,Trialist B,,England,D,
53612,Benoît Badiashile,26 March 2001,France,D,25000000.0
108957,Elkan Baggott,23 October 2002,Indonesia,D,
20489,Leon Bailey,9 August 1997,Jamaica,M,32000000.0
12937,Eric Bailly,12 April 1994,Cote D’Ivoire,D,2500000.0
114296,Stefan Bajcetic,22 October 2004,Spain,M,9000000.0
62917,Benicio Baker-Boaitey,9 January 2004,England,M,
21317,Ellery Balcombe,15 October 1999,England,G,
124396,Carlos Baleba,3 January 2004,Cameroon,M,35000000.0
7485,Dominic Ball,2 August 1995,England,M,
112674,Dom Ballard,1 April 2005,England,F,
139402,Emilio Ballard-Matthews,11 August 2008,England,F,
20959,Fodé Ballo-Touré,3 January 1997,Senegal,D,1500000.0
19871,Folarin Balogun,3 July 2001,United States,F,20000000.0
24773,Shandon Baptiste,8 April 1998,Grenada,M,2500000.0
120417,Valentín Barco,23 July 2004,Argentina,D,8000000.0
112601,Owen Barker,23 February 2005,England,M,
4115,Ross Barkley,5 December 1993,England,M,8000000.0
14716,Harvey Barnes,9 December 1997,England,M,30000000.0
66548,Ty Barnett,3 August 2005,England,F,
71986,Enzo Barrenechea,22 May 2001,Argentina,M,7500000.0
117451,Luca Barrington,12 December 2004,England,F,
23793,Calvin Bassey,31 December 1999,Nigeria,D,25000000.0
124329,Callum Bates,28 September 2005,England,M,
132022,Stevie Bausor,11 May 2005,England,G,
71744,Altay Bayindir,14 April 1998,Turkey,G,10000000.0
63840,Gavin Bazunu,20 February 2002,Ireland,G,11000000.0
113713,Eddie Beach,9 October 2003,Wales,G,
25540,Mads Bech,7 January 1999,Denmark,D,3500000.0
66565,Owen Beck,9 August 2002,Wales,D,1300000.0
19589,Jan Bednarek,12 April 1996,Poland,D,11000000.0
2537,Asmir Begovic,20 June 1987,Bosnia & Herzegovina,G,
108325,Armel Bella-Kotchap,11 December 2001,Germany,D,12000000.0
126108,Jean-Ricner Bellegarde,27 June 1998,France,M,18000000.0
31671,Steven Benda,1 October 1998,Germany,G,1000000.0
133165,Lewys Benjamin,28 November 2006,Wales,G,
107833,Rhys Bennett,30 October 2003,England,D,
20517,Saïd Benrahma,10 August 1995,Algeria,F,15000000.0
22802,Rodrigo Bentancur,25 June 1997,Uruguay,M,30000000.0
9651,Dan Bentley,13 July 1993,England,G,2000000.0
21614,Sander Berge,14 February 1998,Norway,M,25000000.0
65641,Lucas Bergström,5 September 2002,Finland,G,
133603,Lucas Bergvall,2 February 2006,Sweden,M,25000000.0
5067,Bernardo Silva,10 August 1994,Portugal,M,45000000.0
126789,Beto,31 January 1998,Guinea-Bissau,F,
4511,Marcus Bettinelli,24 May 1992,England,G,
54000,Giulian Biancone,31 March 2000,France,D,2500000.0
8882,Philip Billing,11 June 1996,Denmark,M,12000000.0
138105,Tyler Bindon,27 January 2005,New Zealand,D,1000000.0
50245,Yves Bissouma,30 August 1996,Mali,M,28000000.0
124321,Leo Black,9 February 2006,England,F,
112629,Harvey Blair,14 September 2003,England,F,
53007,Malachi Boateng,5 July 2002,England,M,
66657,Oscar Bobb,12 July 2003,Norway,M,25000000.0
107846,Lamare Bogarde,5 January 2004,Netherlands,M,5000000.0
52175,Bendegúz Bolla,22 November 1999,Hungary,D,3000000.0
16204,Willy-Arnaud Boly,3 February 1991,Cote D’Ivoire,D,
117591,Somto Boniface,11 March 2006,England,D,
118070,Beaux Booth,17 December 2005,England,M,
138560,Aidan Borland,25 April 2007,Scotland,M,
107805,Alex Borto,6 November 2003,United States,G,
49908,Sven Botman,12 January 2000,Netherlands,D,45000000.0
8868,Jarrod Bowen,20 December 1996,England,F,45000000.0
21991,Josh Bowler,5 March 1999,England,F,1200000.0
68582,Conor Bradley,9 July 2003,Northern Ireland,D,25000000.0
121754,Zak Bradshaw,22 September 2003,England,D,
112711,Cameron Bragg,10 April 2005,England,M,
134787,Kaden Braithwaite,8 February 2008,England,D,
66318,Jarrad Branthwaite,27 June 2002,England,D,50000000.0
109775,Sammy Braybrooke,12 March 2004,England,M,
10565,James Bree,11 December 1997,England,D,2500000.0
14242,Ben Brereton,18 April 1999,Chile,F,8000000.0
69812,Ethan Brierley,23 November 2003,England,M,
122146,Logan Briggs,7 February 2005,England,M,
138126,Spike Brits,24 June 2007,England,G,
14636,Nathan Broadhead,5 April 1998,Wales,F,5000000.0
127888,Ben Broggio,29 January 2007,England,M,
31442,Armando Broja,10 September 2001,Albania,F,13000000.0
33347,Josh Brooking,1 September 2002,England,D,
13706,David Brooks,8 July 1997,Wales,M,12000000.0
23396,Bruno Fernandes,8 September 1994,Portugal,M,55000000.0
74761,Bruno Guimarães,16 November 1997,Brazil,M,80000000.0
25191,Bruno Jordão,12 October 1998,Portugal,M,
127095,Gerard Buabo,24 May 2005,England,F,
26408,Emiliano Buendía,25 December 1996,Argentina,M,18000000.0
66692,Hugo Bueno,18 September 2002,Spain,D,8000000.0
133430,Facundo Buonanotte,23 December 2004,Argentina,M,22000000.0
11000,Cameron Burgess,21 October 1995,Australia,D,2500000.0
8707,Dan Burn,9 May 1992,England,D,7000000.0
8201,Wes Burns,23 November 1994,Wales,F,2500000.0
144213,Bradley Burrowes,4 March 2008,England,M,
117974,Mason Burstow,4 August 2003,England,F,2000000.0
51479,Nathan Butler-Oyedeji,4 January 2003,England,F,
69603,Luke Butterfield,29 September 2003,Scotland,M,
122282,Killian Cahill,3 November 2003,Ireland,G,
112203,Moisés Caicedo,2 November 2001,Ecuador,M,80000000.0
3894,Tom Cairney,20 January 1991,Scotland,M,2000000.0
108613,Jens Cajuste,10 August 1999,Sweden,M,12000000.0
69914,Riccardo Calafiori,19 May 2002,Italy,D,40000000.0
12314,Duje Caleta-Car,17 September 1996,Croatia,D,8000000.0
9576,Dominic Calvert-Lewin,16 March 1997,England,F,20000000.0
75105,Elijah Campbell,2 August 2004,England,D,
51519,Thomas Cannon,28 December 2002,Ireland,F,10000000.0
13225,Sergi Canós,2 February 1997,Spain,M,1500000.0
74608,Carlos Forbs,19 March 2004,Portugal,F,8000000.0
147272,Carlos Miguel,9 October 1998,Brazil,G,
50501,Carlos Vinícius,25 March 1995,Brazil,F,4000000.0
107832,Álvaro Carreras,23 March 2003,Spain,D,28000000.0
2250,Scott Carson,3 September 1985,England,G,
112706,Henry Cartwright,11 December 2004,England,M,
75212,Cesare Casadei,10 January 2003,Italy,M,15000000.0
5793,Casemiro,23 February 1992,Brazil,M,12000000.0
109714,Kaelan Casey,28 October 2004,England,D,1000000.0
13344,Matty Cash,7 August 1997,Poland,D,28000000.0
26681,Eiran Cashin,9 November 2001,Ireland,D,8000000.0
73894,Dante Cassanova,21 June 2004,Jamaica,D,
6712,Timothy Castagne,5 December 1995,Belgium,D,15000000.0
109098,Leo Castledine,20 August 2005,England,M,1000000.0
11347,Cédric Soares,31 August 1991,Portugal,D,1200000.0
14575,Trevoh Chalobah,5 July 1999,England,D,17000000.0
4620,Calum Chambers,20 January 1995,England,D,2800000.0
10874,Conor Chaplin,16 February 1997,England,F,8000000.0
122429,Dylan Charlton,2 July 2006,England,D,
15802,Federico Chiesa,25 October 1997,Italy,F,18000000.0
13491,Ben Chilwell,21 December 1996,England,D,18000000.0
122388,Chiquinho,5 February 2000,Portugal,F,
69766,Tawanda Chirewa,12 October 2003,Zimbabwe,M,
127804,Leon Chiwome,10 January 2006,England,F,
92713,Samy Chouchane,5 September 2003,Tunisia,M,
13248,Hamza Choudhury,1 October 1997,Bangladesh,M,4500000.0
15572,Ryan Christie,22 February 1995,Scotland,M,12000000.0
64140,Carney Chukwuemeka,20 October 2003,England,M,15000000.0
67213,Bobby Clark,7 February 2005,England,M,8000000.0
121695,Brayden Clarke,3 July 2007,Wales,D,
4604,Nathaniel Clyne,5 April 1991,England,D,1500000.0
4136,Conor Coady,25 February 1993,England,D,3000000.0
3600,Séamus Coleman,11 October 1988,Ireland,D,
24659,Nathan Collins,30 April 2001,Ireland,D,28000000.0
67221,Toby Collyer,3 January 2004,England,M,5000000.0
51229,Levi Colwill,26 February 2003,England,D,55000000.0
10766,Lewis Cook,3 February 1997,England,M,15000000.0
16758,Maxwel Cornet,27 September 1996,Cote D’Ivoire,F,8000000.0
7336,Vladimír Coufal,22 August 1992,Czech Republic,D,7000000.0
75678,Woyo Coulibaly,26 May 1999,France,D,2000000.0
15211,Conor Coventry,25 March 2000,Ireland,M,1200000.0
98295,Brandon Cover,25 September 2003,Jamaica,M,
98258,Matthew Cox,2 May 2003,England,G,
114135,Amario Cozier-Duberry,29 May 2005,England,M,2000000.0
128889,Tristan Crama,8 November 2001,France,D,
31642,Billy Crellin,30 June 2000,England,G,
8897,Aaron Cresswell,15 December 1989,England,D,
27277,Marc Cucurella,22 July 1998,Spain,D,30000000.0
35752,Jorge Cuenca,17 November 1999,Spain,D,6000000.0
23989,Luke Cundle,26 April 2002,England,M,3500000.0
112377,Ted Curd,14 February 2006,England,G,
146394,Eric da Silva Moreira,3 May 2006,Germany,F,1000000.0
129835,Michael Dacosta,5 March 2005,Spain,F,
24994,Patson Daka,9 October 1998,Zambia,F,12000000.0
49731,Mikkel Damsgaard,3 July 2000,Denmark,M,25000000.0
11362,Daniel Podence,21 October 1995,Portugal,M,7000000.0
112510,Danilo,29 April 2001,Brazil,M,4000000.0
16524,Arnaut Danjuma,31 January 1997,Netherlands,F,5000000.0
119292,Jayden Danns,16 January 2006,England,F,
25892,Kevin Danso,19 September 1998,Austria,D,25000000.0
14457,Josh Dasilva,23 October 1998,England,M,7000000.0
67450,David Carmo,19 July 1999,Angola,D,10000000.0
112581,David Datro Fofana,22 December 2002,Cote D’Ivoire,F,8500000.0
68581,Harvey Davies,3 September 2003,England,G,
13130,Keinan Davis,13 February 1998,England,F,4000000.0
4198,Craig Dawson,6 May 1990,England,D,2000000.0
53177,Lucas De Bolle,22 October 2002,Scotland,M,
4288,Kevin De Bruyne,28 June 1991,Belgium,M,27000000.0
8192,Bobby De Cordova-Reid,2 February 1993,Jamaica,F,4000000.0
117573,Luc De Fougerolles,12 October 2005,Canada,D,
20226,Matthijs de Ligt,12 August 1999,Netherlands,D,40000000.0
139004,Deivid Washington,5 June 2005,Brazil,F,9000000.0
51813,Liam Delap,8 February 2003,England,F,35000000.0
5866,Leander Dendoncker,15 April 1995,Belgium,M,4500000.0
53093,Will Dennis,10 July 2000,England,G,
138981,Justin Devenny,11 October 2003,Northern Ireland,M,3000000.0
77990,Alfie Devine,1 August 2004,England,M,2800000.0
14706,Kiernan Dewsbury-Hall,6 September 1998,England,M,22000000.0
51084,Moussa Diaby,7 July 1999,France,F,35000000.0
69176,Amad Diallo,11 July 2002,Cote D’Ivoire,F,40000000.0
66669,Luis Díaz,13 January 1997,Colombia,F,85000000.0
107806,Matt Dibley-Dias,29 October 2003,New Zealand,M,
112917,Tyler Dibling,17 February 2006,England,M,25000000.0
12994,Diego Carlos,15 March 1993,Brazil,D,11000000.0
4112,Eric Dier,15 January 1994,England,D,8000000.0
5758,Lucas Digne,20 July 1993,France,D,12000000.0
24252,Diogo Dalot,18 March 1999,Portugal,D,35000000.0
19758,Diogo Jota,4 December 1996,Portugal,F,45000000.0
49884,Issa Diop,9 January 1997,France,D,16000000.0
54893,Axel Disasi,11 March 1998,France,D,25000000.0
112267,Roman Dixon,26 December 2004,England,D,
123672,Nasser Djiga,15 November 2002,Burkina Faso,D,10000000.0
121972,Ben Doak,11 November 2005,Scotland,F,14000000.0
51511,Lewis Dobbin,3 January 2003,England,F,2500000.0
4229,Matt Doherty,16 January 1992,Ireland,D,2500000.0
54156,Jérémy Doku,27 May 2002,Belgium,F,55000000.0
115172,Nicolás Domínguez,28 June 1998,Argentina,M,17000000.0
7865,Janoi Donacien,3 November 1993,St. Lucia,D,
92626,Jamie Donley,3 January 2005,Northern Ireland,F,1500000.0
146567,Patrick Dorgu,26 October 2004,Denmark,D,25000000.0
114273,Alfie Dorrington,20 April 2005,England,D,
126670,Cheick Doucouré,8 January 2000,Mali,M,30000000.0
24626,Douglas Luiz,9 May 1998,Brazil,M,38000000.0
14383,Flynn Downes,20 January 1999,England,M,15000000.0
107820,Callum Doyle,3 October 2003,England,D,15000000.0
26226,Mohamed Dräger,25 June 1996,Tunisia,D,
69070,Radu Dragusin,3 February 2002,Romania,D,25000000.0
6451,Martin Dúbravka,15 January 1989,Slovakia,G,1000000.0
112740,Joshua Duffus,15 December 2004,England,F,
4340,Paul Dummett,26 September 1991,Wales,D,
8163,Lewis Dunk,21 November 1991,England,D,8000000.0
134048,Jhon Durán,13 December 2003,Colombia,F,40000000.0
124989,Kiano Dyer,21 November 2006,England,M,
110117,George Earthy,5 September 2004,England,M,1400000.0
114649,Coby Ebere,17 September 2005,Germany,F,
49485,Malcolm Ebiowei,4 September 2003,England,F,1200000.0
135722,Claudio Echeverri,2 January 2006,Argentina,M,18000000.0
12707,Ederson,17 August 1993,Brazil,G,25000000.0
13637,George Edmundson,15 August 1997,England,D,
16788,Odsonne Édouard,16 January 1998,France,F,10000000.0
66658,Samuel Edozie,28 January 2003,England,M,8000000.0
40211,Edson Álvarez,24 October 1997,Mexico,M,30000000.0
72360,Ronnie Edwards,28 March 2003,England,D,3800000.0
123333,Bilal El Khannouss,10 May 2004,Morocco,M,30000000.0
53996,Idris El Mizouni,26 September 2000,Tunisia,M,
49259,Anthony Elanga,27 April 2002,Sweden,F,35000000.0
33185,Harvey Elliott,4 April 2003,England,M,35000000.0
134782,Landon Emenalo,18 January 2008,England,M,
66527,Noam Emeran,24 September 2002,France,F,
120171,Johnny Emerson,30 November 2005,Scotland,F,
63654,Emerson Royal,14 January 1999,Brazil,D,10000000.0
144759,Lander Emery,29 March 2003,Spain,G,
125827,Julio Enciso,23 January 2004,Paraguay,M,22000000.0
43586,Wataru Endo,9 February 1993,Japan,M,10000000.0
107895,Ethan Ennis,11 December 2004,England,F,
4845,Christian Eriksen,14 February 1992,Denmark,M,6000000.0
133297,Romain Esse,13 May 2005,England,M,12000000.0
31904,Pervis Estupiñán,21 January 1998,Ecuador,D,30000000.0
33032,Evanilson,6 October 1999,Brazil,F,35000000.0
138550,Jake Evans,4 June 2008,England,F,
147792,Julian Eyestone,21 April 2006,United States,G,
21584,Eberechi Eze,29 June 1998,England,M,55000000.0
3309,Lukasz Fabianski,18 April 1985,Poland,G,
32289,Fábio Carvalho,30 August 2002,Portugal,M,15000000.0
66670,Fábio Silva,19 July 2002,Portugal,F,20000000.0
67631,Fábio Vieira,30 May 2000,Portugal,M,22000000.0
20566,Wout Faes,3 April 1998,Belgium,D,20000000.0
32159,Romain Faivre,14 July 1998,France,M,7000000.0
146864,Amar Fatah,19 February 2004,Sweden,F,
127644,Abdul Fatawu,8 March 2004,Ghana,F,13000000.0
66735,Ansu Fati,31 October 2002,Spain,F,5000000.0
20130,Felipe,16 May 1989,Brazil,D,5000000.0
71590,Evan Ferguson,19 October 2004,Ireland,F,32000000.0
63741,Enzo Fernández,17 January 2001,Argentina,M,75000000.0
51582,Will Fish,17 February 2003,England,D,
120048,Jayce Fitzgerald,9 May 2007,England,M,
33280,Mark Flekken,13 June 1993,Netherlands,G,10000000.0
128366,Jack Fletcher,19 March 2007,England,F,
14805,Phil Foden,28 May 2000,England,M,130000000.0
3881,Wes Foderingham,14 January 1991,England,G,
66284,Wesley Fofana,17 December 2000,France,D,27000000.0
25246,Pablo Fornals,22 February 1996,Spain,M,6000000.0
66691,Omari Forson,20 July 2004,England,F,2000000.0
3170,Fraser Forster,17 March 1988,England,G,1200000.0
24704,Tyrese Francois,16 July 2000,Australia,M,
8052,Ryan Fraser,24 February 1994,Scotland,M,3000000.0
5906,Fred,5 March 1993,Brazil,M,18000000.0
3958,Ryan Fredericks,10 October 1992,England,D,
140365,Benjamin Fredrick,28 May 2005,Nigeria,D,
117564,Tyler Fredricson,23 February 2005,England,D,
22624,Remo Freuler,15 April 1992,Switzerland,M,6500000.0
42569,Niclas Füllkrug,9 February 1993,Germany,F,12000000.0
19680,Gabriel Jesus,3 April 1997,Brazil,F,40000000.0
50234,Gabriel Magalhães,19 December 1997,Brazil,D,75000000.0
66104,Gabriel Martinelli,18 June 2001,Brazil,M,55000000.0
32894,Cody Gakpo,7 May 1999,Netherlands,F,70000000.0
21887,Conor Gallagher,6 February 2000,England,M,40000000.0
117447,Tomas Galvez,28 January 2005,Finland,D,
133169,Andrés García,7 February 2003,Spain,D,7000000.0
